    Date,Direct,Regular,NormalizedDirect
22-09-2015,16.33,16.1483,1.63313065045204
21-09-2015,16.4225,16.24,1.64238139051124
18-09-2015,16.5086,16.3258,1.65099207936635
16-09-2015,16.3547,16.1741,1.63560084806785
15-09-2015,16.2858,16.1062,1.62871029682375
14-09-2015,16.4771,16.2956,1.64784182734619
11-09-2015,16.36,16.1804,1.63613089047124
10-09-2015,16.3057,16.1269,1.63070045603648
09-09-2015,16.3121,16.1334,1.63134050724058
08-09-2015,16.0955,15.9194,1.60967877430194
07-09-2015,15.9404,15.7663,1.59416753340267
04-09-2015,16.1642,15.9882,1.61654932394592
03-09-2015,16.3746,16.1965,1.63759100728058
02-09-2015,16.2434,16.067,1.62446995759661
01-09-2015,16.3755,16.1979,1.63768101448116
31-08-2015,16.5872,16.4076,1.65885270821666
28-08-2015,16.6064,16.4272,1.66077286182895
27-08-2015,16.5639,16.3854,1.65652252180174
26-08-2015,16.21,16.0355,1.62112969037523
25-08-2015,16.3163,16.1409,1.63176054084327
24-08-2015,16.2191,16.0449,1.62203976318105
21-08-2015,17.0198,16.8378,1.70211616929354
20-08-2015,17.1514,16.9682,1.71527722217777
19-08-2015,17.3231,17.1383,1.73244859588767
18-08-2015,17.265,17.0811,1.72663813105048
17-08-2015,17.2445,17.061,1.72458796703736
14-08-2015,17.2288,17.0461,1.72301784142731
13-08-2015,17.1021,16.921,1.71034682774622
12-08-2015,17.1477,16.9663,1.71490719257541
11-08-2015,17.3169,17.134,1.7318285462837
10-08-2015,17.3679,17.1848,1.73692895431635
07-08-2015,17.4492,17.2659,1.74505960476838
06-08-2015,17.4855,17.302,1.74868989519162
05-08-2015,17.3809,17.1988,1.73822905832467
04-08-2015,17.4151,17.2328,1.74164933194656
03-08-2015,17.3661,17.1846,1.73674893991519
31-07-2015,17.1952,17.0161,1.71965757260581
30-07-2015,17.1318,16.9537,1.71331706536523
29-07-2015,17.0553,16.8782,1.70566645331627
28-07-2015,16.9681,16.7922,1.69694575566045
27-07-2015,16.9719,16.7961,1.69732578606289
24-07-2015,17.225,17.0473,1.72263781102488
23-07-2015,17.3986,17.2193,1.73999919993599
22-07-2015,17.4756,17.2963,1.74769981598528
21-07-2015,17.4381,17.2594,1.74394951596128
20-07-2015,17.5914,17.4114,1.7592807424594
17-07-2015,17.353,17.1761,1.73543883510681
16-07-2015,17.2139,17.0387,1.72152772221778
15-07-2015,17.1124,16.9385,1.71137691015281
14-07-2015,17.0137,16.841,1.70150612048964
13-07-2015,16.9542,16.7824,1.69555564445156
10-07-2015,16.8145,16.6447,1.68158452676214
09-07-2015,16.8255,16.6559,1.68268461476918
08-07-2015,16.9199,16.7495,1.6921253700296
07-07-2015,17.0401,16.8688,1.70414633170654
06-07-2015,16.937,16.7669,1.69383550684055
03-07-2015,16.9065,16.7374,1.69078526282103
02-07-2015,16.8941,16.7254,1.68954516361309
01-07-2015,16.8275,16.6596,1.68288463077046
30-06-2015,16.7392,16.5725,1.67405392431395
29-06-2015,16.8026,16.6354,1.68039443155452
26-06-2015,16.8993,16.7318,1.69006520521642
25-06-2015,16.9076,16.7403,1.69089527162173
24-06-2015,16.9159,16.7487,1.69172533802704
23-06-2015,16.9541,16.7868,1.69554564365149
22-06-2015,16.8923,16.7258,1.68936514921194
19-06-2015,16.7421,16.5778,1.6743439475158
18-06-2015,16.7002,16.5365,1.67015361228898
17-06-2015,16.6193,16.4566,1.6620629650372
16-06-2015,16.5428,16.3811,1.65441235298824
15-06-2015,16.5428,16.3813,1.65441235298824
12-06-2015,16.5427,16.3818,1.65440235218818
11-06-2015,16.469,16.3092,1.647031762541
10-06-2015,16.4792,16.3194,1.64805184414753
09-06-2015,16.4288,16.2698,1.64301144091527
08-06-2015,16.4776,16.3183,1.64789183134651
05-06-2015,16.5652,16.4058,1.65665253220258
04-06-2015,16.6551,16.4949,1.66564325146012
03-06-2015,16.617,16.4574,1.66183294663573
02-06-2015,16.7223,16.5619,1.67236378910313
01-06-2015,16.8919,16.7301,1.68932514601168
29-05-2015,16.9597,16.7979,1.69610568845508
28-05-2015,16.8628,16.7022,1.68641491319306
27-05-2015,16.8344,16.6743,1.68357468597488
26-05-2015,16.9014,16.7409,1.69027522201776
25-05-2015,16.9074,16.747,1.6908752700216
22-05-2015,16.9656,16.8054,1.69669573565885
21-05-2015,16.9888,16.8286,1.6990159212737
20-05-2015,17.0129,16.8527,1.70142611408913
19-05-2015,16.9475,16.7881,1.69488559084727
18-05-2015,16.963,16.8037,1.69643571485719
15-05-2015,16.8764,16.7187,1.68777502200176
14-05-2015,16.8057,16.6488,1.68070445635651
13-05-2015,16.7915,16.6349,1.67928434274742
12-05-2015,16.7175,16.5619,1.67188375070006
11-05-2015,16.7742,16.6183,1.67755420433635
08-05-2015,16.5439,16.3908,1.65452236178894
07-05-2015,16.3605,16.2093,1.63618089447156
06-05-2015,16.539,16.3864,1.65403232258581
05-05-2015,16.8783,16.7228,1.68796503720298
04-05-2015,16.9236,16.7679,1.69249539963197
30-04-2015,16.7415,16.5884,1.67428394271542
29-04-2015,16.7186,16.5659,1.67199375950076
28-04-2015,16.648,16.4962,1.66493319465557
27-04-2015,16.4284,16.2788,1.64297143771502
24-04-2015,16.615,16.4644,1.66163293063445
23-04-2015,16.7616,16.6099,1.67629410352828
22-04-2015,16.7796,16.628,1.6780942475398
21-04-2015,16.7661,16.6148,1.67674413953116
20-04-2015,16.6865,16.5361,1.66878350268021
17-04-2015,16.8565,16.7053,1.68578486278902
16-04-2015,16.8679,16.7168,1.68692495399632
15-04-2015,16.8162,16.6658,1.68175454036323
13-04-2015,16.8958,16.7451,1.68971517721418
10-04-2015,16.8989,16.7489,1.69002520201616
09-04-2015,16.7948,16.646,1.67961436914953
08-04-2015,16.6891,16.5414,1.66904352348188
07-04-2015,16.6045,16.4578,1.66058284662773
06-04-2015,16.5628,16.4167,1.65641251300104
01-04-2015,16.5589,16.4139,1.65602248179854
31-03-2015,16.4697,16.3257,1.64710176814145
30-03-2015,16.3905,16.2474,1.63918113449076
27-03-2015,16.2595,16.1182,1.62608008640691
26-03-2015,16.2482,16.1073,1.62494999599968
25-03-2015,16.4621,16.3196,1.64634170733659
24-03-2015,16.4938,16.3512,1.64951196095688
23-03-2015,16.5039,16.3615,1.65052204176334
20-03-2015,16.5214,16.3795,1.65227218177454
19-03-2015,16.682,16.5389,1.66833346667733
18-03-2015,16.7067,16.5636,1.67080366429314
17-03-2015,16.6889,16.5462,1.66902352188175
16-03-2015,16.4421,16.3017,1.64434154732379
13-03-2015,16.537,16.3965,1.65383230658453
12-03-2015,16.6038,16.4629,1.66051284102728
11-03-2015,16.5862,16.4457,1.65875270021602
10-03-2015,16.6424,16.5017,1.66437314985199
09-03-2015,16.7325,16.5912,1.67338387070966
05-03-2015,16.9303,16.7883,1.69316545323626
04-03-2015,16.8506,16.7094,1.68519481558525
03-03-2015,16.7754,16.6352,1.67767421393712
02-03-2015,16.7452,16.6054,1.67465397231779
27-02-2015,16.3792,16.2453,1.63805104408353
26-02-2015,16.2366,16.1041,1.62378990319226
25-02-2015,16.2364,16.1041,1.62376990159213
24-02-2015,16.2005,16.0688,1.62017961436915
23-02-2015,16.239,16.1072,1.62402992239379
20-02-2015,16.2915,16.1599,1.62928034242739
19-02-2015,16.2559,16.1248,1.62572005760461
18-02-2015,16.3244,16.193,1.63257060564845
16-02-2015,16.3025,16.1717,1.63038043043443
13-02-2015,16.3021,16.1719,1.63034042723418
12-02-2015,16.0907,15.9624,1.60919873589887
11-02-2015,16.0161,15.8886,1.60173813905112
10-02-2015,15.9399,15.8133,1.59411752940235
09-02-2015,16.0053,15.8783,1.60065805264421
06-02-2015,16.0507,15.924,1.60519841587327
05-02-2015,16.1287,16.0016,1.61299903992319
04-02-2015,16.2352,16.1076,1.62364989199136
03-02-2015,16.2575,16.1299,1.62588007040563
02-02-2015,16.3279,16.1999,1.63292063365069
30-01-2015,16.3233,16.1961,1.63246059684775
29-01-2015,16.4071,16.2794,1.64084126730138
28-01-2015,16.4665,16.3386,1.6467817425394
27-01-2015,16.5044,16.3764,1.65057204576366
23-01-2015,16.5457,16.4182,1.6547023761901
22-01-2015,16.4925,16.3657,1.64938195055604
21-01-2015,16.422,16.2959,1.64233138651092
20-01-2015,16.461,16.3349,1.64623169853588
19-01-2015,16.3404,16.2154,1.63417073365869
16-01-2015,16.2718,16.148,1.62731018481479
15-01-2015,16.266,16.1424,1.62673013841107
14-01-2015,16.1434,16.0209,1.6144691575326
13-01-2015,16.202,16.0793,1.62032962637011
12-01-2015,16.1654,16.0432,1.61666933354668
09-01-2015,16.1482,16.0269,1.61494919593567
08-01-2015,16.085,15.9643,1.60862869029522
07-01-2015,15.9459,15.8265,1.59471757740619
06-01-2015,16.042,15.9221,1.6043283462677
05-01-2015,16.3987,16.2763,1.64000120009601
02-01-2015,16.3896,16.2679,1.63909112729018
01-01-2015,16.2594,16.139,1.62607008560685
31-12-2014,16.2296,16.1096,1.62308984718778
30-12-2014,16.0644,15.9458,1.60656852548204
29-12-2014,16.0431,15.9249,1.60443835506841
26-12-2014,16.003,15.8858,1.60042803424274
24-12-2014,15.9903,15.8736,1.59915793263461
23-12-2014,15.9438,15.8276,1.59450756060485
22-12-2014,15.7712,15.6565,1.57724617969438
19-12-2014,15.6972,15.5836,1.56984558764701
18-12-2014,15.4964,15.3845,1.54976398111849
17-12-2014,15.1163,15.0074,1.51175094007521
16-12-2014,15.1489,15.0399,1.51501120089607
15-12-2014,15.4012,15.2907,1.54024321945756
12-12-2014,15.4891,15.3785,1.54903392271382
11-12-2014,15.6429,15.5314,1.56441515321226
10-12-2014,15.7657,15.6536,1.57669613569086
09-12-2014,15.7483,15.6364,1.57495599647972
08-12-2014,15.8646,15.7522,1.58658692695416
05-12-2014,15.8547,15.743,1.58559684774782
04-12-2014,15.8709,15.7593,1.58721697735819
03-12-2014,15.8292,15.7181,1.5830466437315
02-12-2014,15.7448,15.6344,1.57460596847748
01-12-2014,15.6125,15.5033,1.5613749099928
28-11-2014,15.5459,15.4378,1.55471437715017
27-11-2014,15.4273,15.3202,1.54285342827426
26-11-2014,15.3714,15.2649,1.53726298103848
25-11-2014,15.2011,15.096,1.52023161852948
24-11-2014,15.2649,15.1595,1.52661212897032
21-11-2014,15.2023,15.098,1.52035162813025
20-11-2014,15.1239,15.0203,1.51251100088007
19-11-2014,15.1682,15.0645,1.51694135530842
18-11-2014,15.1613,15.0578,1.51625130010401
17-11-2014,15.1272,15.0242,1.51284102728218
14-11-2014,15.1046,15.0023,1.51058084646772
13-11-2014,15.0945,14.9926,1.50957076566125
12-11-2014,15.1974,15.0949,1.51986158892711
11-11-2014,15.169,15.067,1.51702136170894
10-11-2014,15.0768,14.9755,1.50780062404992
07-11-2014,15.0911,14.9904,1.50923073845908
05-11-2014,15.0834,14.9831,1.50846067685415
03-11-2014,15.1612,15.0608,1.51624129930394
31-10-2014,14.9338,14.8355,1.4934994799584
30-10-2014,14.8042,14.7069,1.48053844307545
29-10-2014,14.7456,14.6489,1.47467797423794
28-10-2014,14.6982,14.602,1.4699375950076
27-10-2014,14.7208,14.6247,1.47219777582207
22-10-2014,14.6208,14.5263,1.46219697575806
21-10-2014,14.509,14.4154,1.4510160812865
20-10-2014,14.4761,14.3829,1.44772581806545
17-10-2014,14.3896,14.2976,1.43907512601008
16-10-2014,14.3874,14.2956,1.43885510840867
14-10-2014,14.462,14.3702,1.44631570525642
13-10-2014,14.5167,14.4247,1.45178614289143
10-10-2014,14.5769,14.4851,1.45780662452996
09-10-2014,14.7594,14.6666,1.47605808464677
08-10-2014,14.5722,14.481,1.45733658692695
07-10-2014,14.6456,14.5542,1.46467717417393
01-10-2014,14.8235,14.7321,1.4824685974878
30-09-2014,14.7827,14.6918,1.47838827106169
29-09-2014,14.8788,14.7875,1.48799903992319
26-09-2014,14.7782,14.6881,1.4779382350588
25-09-2014,14.7508,14.6611,1.47519801584127
24-09-2014,14.9214,14.8309,1.49225938075046
23-09-2014,15.1033,15.0118,1.51045083606689
22-09-2014,15.2844,15.192,1.5285622849828
19-09-2014,15.2407,15.1498,1.52419193535483
18-09-2014,15.1506,15.0605,1.51518121449716
17-09-2014,14.8824,14.794,1.4883590687255
16-09-2014,14.798,14.7104,1.47991839347148
15-09-2014,15.1571,15.0676,1.51583126650132
12-09-2014,15.1353,15.0464,1.51365109208737
11-09-2014,15.0675,14.9792,1.50687054964397
10-09-2014,14.8494,14.7626,1.48505880470438
09-09-2014,14.8143,14.7279,1.48154852388191
08-09-2014,14.8275,14.7413,1.48286862949036
05-09-2014,14.7395,14.6544,1.47406792543403
04-09-2014,14.7548,14.6698,1.47559804784383
03-09-2014,14.7603,14.6754,1.47614809184735
02-09-2014,14.7742,14.6895,1.47753820305624
01-09-2014,14.5886,14.5051,1.45897671813745
28-08-2014,14.5063,14.4241,1.45074605968477
27-08-2014,14.5243,14.4422,1.4525462036963
26-08-2014,14.433,14.3516,1.44341547323786
25-08-2014,14.4776,14.3962,1.44787583006641
22-08-2014,14.5703,14.4889,1.45714657172574
21-08-2014,14.6151,14.5337,1.46162693015441
20-08-2014,14.5899,14.5088,1.45910672853828
19-08-2014,14.5322,14.4517,1.45333626690135
18-08-2014,14.4029,14.3232,1.44040523241859
14-08-2014,14.1563,14.0788,1.41574325946076
13-08-2014,14.0822,14.0053,1.40833266661333
12-08-2014,14.2497,14.1721,1.42508400672054
11-08-2014,14.2756,14.1981,1.42767421393712
08-08-2014,14.2103,14.1337,1.42114369149532
07-08-2014,14.3763,14.299,1.43774501960157
06-08-2014,14.4394,14.362,1.44405552444196
05-08-2014,14.5281,14.4504,1.45292623409873
04-08-2014,14.4983,14.4209,1.44994599567965
01-08-2014,14.4505,14.3739,1.44516561324906
31-07-2014,14.5541,14.4772,1.45552644211537
30-07-2014,14.6067,14.5297,1.46078686294904
28-07-2014,14.6928,14.6158,1.46939755180414
25-07-2014,14.7349,14.6582,1.47360788863109
24-07-2014,14.8635,14.7864,1.4864689175134
23-07-2014,14.7925,14.716,1.47936834946796
22-07-2014,14.8192,14.7427,1.48203856308505
21-07-2014,14.8651,14.7885,1.48662893031443
18-07-2014,14.832,14.7563,1.48331866549324
17-07-2014,14.7858,14.7104,1.47869829586367
16-07-2014,14.6046,14.5303,1.46057684614769
15-07-2014,14.4261,14.353,1.44272541803344
14-07-2014,14.216,14.1442,1.42171373709897
11-07-2014,14.2041,14.1329,1.42052364189135
10-07-2014,14.4947,14.4222,1.44958596687735
09-07-2014,14.5514,14.4789,1.45525642051364
08-07-2014,14.6602,14.5873,1.46613729098328
07-07-2014,14.9297,14.8557,1.49308944715577
04-07-2014,14.7542,14.6816,1.47553804304344
03-07-2014,14.6173,14.5456,1.46184694775582
02-07-2014,14.5529,14.4817,1.4554064325146
01-07-2014,14.2673,14.1978,1.4268441475318
30-06-2014,14.138,14.0692,1.41391311304904
27-06-2014,14.0133,13.9456,1.40144211536923
26-06-2014,13.99,13.9227,1.39911192895432
25-06-2014,14.0057,13.9385,1.40068205456437
24-06-2014,14.0416,13.9744,1.40427234178734
23-06-2014,13.8812,13.815,1.38823105848468
20-06-2014,13.8653,13.7997,1.3866409312745
19-06-2014,13.841,13.7757,1.38421073685895
18-06-2014,13.9986,13.9328,1.39997199775982
17-06-2014,14.051,13.9851,1.40521241699336
16-06-2014,13.9161,13.851,1.39172133770702
13-06-2014,13.9309,13.8664,1.39320145611649
12-06-2014,14.1725,14.1069,1.41736338907113
11-06-2014,14.1681,14.1028,1.41692335386831
10-06-2014,14.2521,14.1866,1.42532402592207
09-06-2014,14.0318,13.9675,1.40329226338107
06-06-2014,13.9518,13.8884,1.39529162332987
05-06-2014,13.7994,13.7369,1.38005040403232
04-06-2014,13.6994,13.6375,1.37004960396832
03-06-2014,13.5443,13.4834,1.35453836306905
02-06-2014,13.6321,13.571,1.36331906552524
30-05-2014,13.4618,13.402,1.34628770301624
29-05-2014,13.5845,13.5243,1.35855868469478
28-05-2014,13.6706,13.6103,1.36716937354988
27-05-2014,13.4168,13.3578,1.34178734298744
26-05-2014,13.3511,13.2926,1.33521681734539
23-05-2014,13.473,13.4145,1.34740779262341
22-05-2014,13.2732,13.2157,1.32742619409553
21-05-2014,13.1093,13.0527,1.31103488279062
20-05-2014,13.0987,13.0424,1.30997479798384
19-05-2014,12.9717,12.916,1.29727378190255
16-05-2014,12.7013,12.6474,1.27023161852948
15-05-2014,12.6632,12.6095,1.2664213137051
14-05-2014,12.7734,12.7194,1.27744219537563
13-05-2014,12.7077,12.6539,1.27087166973358
12-05-2014,12.6053,12.5521,1.26063085046804
09-05-2014,12.5176,12.4652,1.25186014881191
08-05-2014,12.4271,12.3753,1.24280942475398
07-05-2014,12.4311,12.3795,1.24320945675654
06-05-2014,12.4622,12.4106,1.24631970557645
05-05-2014,12.4325,12.3812,1.24334946795744
02-05-2014,12.4242,12.3735,1.24251940155212
30-04-2014,12.3584,12.3033,1.23593887511001
29-04-2014,12.4935,12.4381,1.24944995599648
28-04-2014,12.4204,12.3654,1.24213937114969
25-04-2014,12.3786,12.3242,1.23795903672294
23-04-2014,12.4753,12.4209,1.24762981038483
22-04-2014,12.4885,12.4342,1.24894991599328
21-04-2014,12.4694,12.4153,1.24703976318105
17-04-2014,12.4306,12.3774,1.24315945275622
16-04-2014,12.3187,12.2667,1.2319685574846
15-04-2014,12.2743,12.2226,1.22752820225618
11-04-2014,12.3807,12.3292,1.23816905352428
10-04-2014,12.2949,12.244,1.22958836706937
09-04-2014,12.2782,12.2275,1.22791823345868
07-04-2014,12.0871,12.0375,1.20880670453636
04-04-2014,12.1481,12.0986,1.21490719257541
03-04-2014,12.0915,12.0425,1.20924673973918
02-04-2014,12.0649,12.0161,1.20658652692215
01-04-2014,11.8804,11.8325,1.18813505080406
31-03-2014,11.8137,11.7666,1.18146451716137
28-03-2014,11.748,11.7015,1.17489399151932
27-03-2014,11.6695,11.6235,1.16704336346908
26-03-2014,11.6398,11.5941,1.16407312585007
25-03-2014,11.5784,11.5331,1.15793263461077
24-03-2014,11.5871,11.5419,1.15880270421634
21-03-2014,11.5856,11.5409,1.15865269221538
20-03-2014,11.5785,11.534,1.15794263541083
19-03-2014,11.5625,11.5182,1.15634250740059
18-03-2014,11.4273,11.3836,1.14282142571406
14-03-2014,11.3554,11.3127,1.13563085046804
13-03-2014,11.3758,11.3332,1.13767101368109
12-03-2014,11.4834,11.4406,1.14843187454996
11-03-2014,11.4713,11.4287,1.14722177774222
10-03-2014,11.4985,11.4559,1.14994199535963
07-03-2014,11.3085,11.2671,1.13094047523802
06-03-2014,11.2679,11.2268,1.12688015041203
05-03-2014,11.2884,11.2474,1.12893031442515
04-03-2014,11.2667,11.2259,1.12676014081126
03-03-2014,11.2452,11.2046,1.1246099687975
28-02-2014,11.2518,11.2116,1.12527002160173
26-02-2014,11.1744,11.1349,1.11752940235219
25-02-2014,11.0815,11.0424,1.10823865909273
24-02-2014,11.0148,10.9761,1.10156812545004
21-02-2014,10.8109,10.7734,1.08117649411953
20-02-2014,10.7235,10.6864,1.07243579486359
19-02-2014,10.7629,10.7258,1.07637611008881
18-02-2014,10.7411,10.7043,1.07419593567485
17-02-2014,10.6533,10.6169,1.06541523321866
14-02-2014,10.6687,10.6328,1.06695535642851
13-02-2014,10.6896,10.6537,1.06904552364189
12-02-2014,10.7134,10.6776,1.07142571405712
11-02-2014,10.6719,10.6364,1.06727538203056
10-02-2014,10.6731,10.6377,1.06739539163133
07-02-2014,10.6708,10.6358,1.06716537322986
06-02-2014,10.5796,10.545,1.05804464357149
05-02-2014,10.6007,10.5662,1.06015481238499
04-02-2014,10.5495,10.5153,1.05503440275222
03-02-2014,10.5936,10.5594,1.05944475558045
31-01-2014,10.6438,10.6099,1.06446515721258
30-01-2014,10.5725,10.5389,1.05733458676694
29-01-2014,10.6848,10.651,1.06856548523882
28-01-2014,10.6857,10.6521,1.0686554924394
27-01-2014,10.7091,10.6755,1.07099567965437
24-01-2014,10.8968,10.8631,1.08976718137451
23-01-2014,10.9885,10.9547,1.0989379150332
22-01-2014,11.0006,10.9669,1.10014801184095
21-01-2014,11.0025,10.9689,1.10033802704216
20-01-2014,10.9517,10.9184,1.09525762060965
17-01-2014,10.9352,10.9024,1.09360748859909
16-01-2014,11.0033,10.9704,1.10041803344268
15-01-2014,11.0221,10.9894,1.10229818385471
14-01-2014,10.9881,10.9556,1.09889791183295
13-01-2014,11.0608,11.0283,1.10616849347948
10-01-2014,11.0265,10.9945,1.10273821905752
09-01-2014,11.0692,11.0372,1.10700856068485
08-01-2014,11.1456,11.1136,1.11464917193375
07-01-2014,11.0785,11.0468,1.10793863509081
06-01-2014,11.096,11.0644,1.10968877510201
03-01-2014,11.0683,11.0372,1.10691855348428
02-01-2014,11.1112,11.0802,1.11120889671174
01-01-2014,11.1989,11.1677,1.11997959836787
31-12-2013,11.1547,11.1238,1.11555924473958
30-12-2013,11.1084,11.0778,1.11092887430994
27-12-2013,11.0722,11.0421,1.10730858468678
26-12-2013,11.1355,11.1054,1.11363909112729
24-12-2013,11.0721,11.0425,1.10729858388671
23-12-2013,11.0652,11.0358,1.10660852868229
20-12-2013,10.941,10.9124,1.0941875350028
19-12-2013,10.8157,10.7876,1.0816565325226
18-12-2013,10.7329,10.7051,1.07337587006961
17-12-2013,10.6524,10.625,1.06532522601808
16-12-2013,10.6361,10.6088,1.06369509560765
13-12-2013,10.6091,10.5823,1.06099487959037
12-12-2013,10.6884,10.6617,1.06892551404112
11-12-2013,10.7567,10.73,1.07575606048484
10-12-2013,10.7427,10.7161,1.07435594847588
09-12-2013,10.8408,10.8142,1.08416673333867
06-12-2013,10.8184,10.7922,1.08192655412433
05-12-2013,10.8336,10.8076,1.08344667573406
04-12-2013,10.7896,10.7638,1.0790463237059
03-12-2013,10.8084,10.7827,1.08092647411793
02-12-2013,10.8981,10.8723,1.08989719177534
29-11-2013,10.846,10.8209,1.084686774942
28-11-2013,10.7991,10.7741,1.07999639971198
27-11-2013,10.7691,10.7444,1.07699615969278
26-11-2013,10.7274,10.7029,1.07282582606609
25-11-2013,10.7797,10.7553,1.07805624449956
22-11-2013,10.768,10.744,1.07688615089207
21-11-2013,10.8418,10.8178,1.08426674133931
20-11-2013,10.8985,10.8745,1.0899371949756
19-11-2013,10.8503,10.8265,1.08511680934475
18-11-2013,10.8401,10.8165,1.08409672773822
14-11-2013,10.7331,10.7104,1.07339587166973
13-11-2013,10.6513,10.6289,1.06521521721738
12-11-2013,10.6621,10.6397,1.06629530362429
11-11-2013,10.6757,10.6535,1.06765541243299
08-11-2013,10.7003,10.6785,1.07011560924874
07-11-2013,10.7677,10.7458,1.07685614849188
06-11-2013,10.8172,10.7954,1.08180654452356
05-11-2013,10.8176,10.796,1.08184654772382
01-11-2013,10.7386,10.7179,1.07394591567325
31-10-2013,10.6939,10.6735,1.06947555804464
30-10-2013,10.6077,10.5876,1.06085486838947
29-10-2013,10.5966,10.5767,1.05974477958237
28-10-2013,10.5689,10.5491,1.05697455796464
25-10-2013,10.5451,10.5259,1.0545943675494
24-10-2013,10.5668,10.5476,1.05676454116329
23-10-2013,10.59,10.5709,1.05908472677814
22-10-2013,10.5722,10.5534,1.05730458436675
21-10-2013,10.5421,10.5235,1.05429434354748
18-10-2013,10.4605,10.4424,1.04613369069526
17-10-2013,10.334,10.3163,1.03348267861429
15-10-2013,10.3314,10.3139,1.03322265781263
14-10-2013,10.3426,10.3252,1.03434274741979
11-10-2013,10.247,10.2302,1.0247819825586
10-10-2013,10.1775,10.161,1.01783142651412
09-10-2013,10.125,10.1087,1.01258100648052
08-10-2013,10.1417,10.1255,1.01425114009121
07-10-2013,10.1578,10.1418,1.01586126890151
04-10-2013,10.1524,10.1368,1.01532122569806
03-10-2013,10.2037,10.1881,1.02045163613089
01-10-2013,10.189,10.1737,1.01898151852148
30-09-2013,10.1415,10.1265,1.01423113849108
27-09-2013,10.1148,10.0986,1.01156092487399
26-09-2013,10.1112,10.0951,1.01120089607169
25-09-2013,10.0896,10.0738,1.00904072325786
24-09-2013,10.0423,10.0267,1.00431034482759
23-09-2013,10.0588,10.0433,1.00596047683815
20-09-2013,10.162,10.1467,1.0162813025042
19-09-2013,10.2081,10.1929,1.02089167133371
18-09-2013,10.1245,10.1095,1.0125310024802
17-09-2013,10.0447,10.03,1.00455036402912
16-09-2013,10.0314,10.0168,1.00322025762061
13-09-2013,10.04,10.0253,1.00408032642611
12-09-2013,10.0016,9.9871,1.00024001920154
11-09-2013,9.9697,9.9554,0.997049763981118
10-09-2013,9.8876,9.8735,0.98883910712857
06-09-2013,9.7627,9.7493,0.976348107848628
05-09-2013,9.7591,9.7458,0.975988079046324
04-09-2013,9.6588,9.6458,0.965957276582127
03-09-2013,9.657,9.6441,0.965777262180974
02-09-2013,9.7168,9.704,0.971757740619249
30-08-2013,9.6451,9.6328,0.964587166973358
29-08-2013,9.649,9.6368,0.964977198175854
28-08-2013,9.6251,9.6131,0.962587006960557
27-08-2013,9.6567,9.6448,0.965747259780783
26-08-2013,9.7569,9.745,0.975768061444916
23-08-2013,9.7798,9.7683,0.978058244659573
22-08-2013,9.7025,9.6912,0.970327626210097
21-08-2013,9.6923,9.6811,0.969307544603568
20-08-2013,9.7127,9.7015,0.971347707816625
19-08-2013,9.7064,9.6952,0.970717657412593
16-08-2013,9.8359,9.825,0.98366869349548
14-08-2013,9.9589,9.9481,0.995969677574206
13-08-2013,9.9669,9.9563,0.996769741579326
12-08-2013,9.8993,9.8889,0.990009200736059
08-08-2013,9.8041,9.7943,0.980488439075126
07-08-2013,9.6912,9.6816,0.969197535802864
06-08-2013,9.6794,9.67,0.968017441395311
05-08-2013,9.7889,9.7795,0.978968317465397
02-08-2013,9.8152,9.8062,0.981598527882231
01-08-2013,9.7877,9.7789,0.978848307864629
31-07-2013,9.7726,9.7639,0.977338187054964
30-07-2013,9.8424,9.8338,0.98431874549964
29-07-2013,9.8913,9.8829,0.989209136730938
26-07-2013,9.9594,9.9513,0.996019681574526
25-07-2013,9.9699,9.9619,0.997069765581247
24-07-2013,10.0358,10.0279,1.00366029282343
23-07-2013,10.1664,10.1585,1.01672133770702
22-07-2013,10.1909,10.1831,1.0191715337227
19-07-2013,10.1288,10.1215,1.01296103688295
18-07-2013,10.2163,10.2091,1.02171173693896
17-07-2013,10.1534,10.1463,1.0154212336987
16-07-2013,10.1081,10.1013,1.0108908712697
15-07-2013,10.1833,10.1765,1.01841147291783
12-07-2013,10.1284,10.122,1.01292103368269
11-07-2013,10.0617,10.0555,1.00625050004
10-07-2013,10.0079,10.0019,1.00087006960557
09-07-2013,10.0018,9.9959,1.00026002080166
08-07-2013,9.9518,9.9461,0.995259620769662
05-07-2013,9.9713,9.966,0.997209776782142
04-07-2013,9.9544,9.9492,0.995519641571326
03-07-2013,9.9149,9.9099,0.991569325546044
02-07-2013,9.9357,9.9308,0.993649491959357
01-07-2013,9.9352,9.9304,0.993599487959037
28-06-2013,9.8992,9.8949,0.989999199935995
27-06-2013,9.7919,9.7877,0.979268341467317
26-06-2013,9.7543,9.7503,0.975508040643251
25-06-2013,9.7828,9.7789,0.978358268661493
24-06-2013,9.8034,9.7996,0.980418433474678
21-06-2013,9.9161,9.9128,0.991689335146812
20-06-2013,9.9306,9.9274,0.993139451156092
19-06-2013,10.0085,10.0054,1.00093007440595
18-06-2013,9.9964,9.9934,0.999719977598208
17-06-2013,9.9818,9.9789,0.998259860788863
14-06-2013,9.9549,9.9524,0.995569645571646
13-06-2013,9.9118,9.9095,0.991259300744059
12-06-2013,9.9288,9.9266,0.99295943675494
11-06-2013,9.954,9.952,0.99547963837107
10-06-2013,9.9957,9.9938,0.99964997199776
07-06-2013,10.0235,10.022,1.00243019441555
